video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
CEFo5skGRSI,UCupvZG-5ko_eiXAupbDfxWw,coronavirus kills  in washington state,CNN,News & Politics,none,809960,5746,0,4469,2020-03-03T06:23:28Z,"latest News,Happening Now,CNN,nick watt,coronavirus",PT10M32S,hd,False,https://i.ytimg.com/vi/CEFo5skGRSI/default.jpg,https://www.youtube.com/watch?v=CEFo5skGRSI
GEARtTBHXEw,UCupvZG-5ko_eiXAupbDfxWw,see where officials believe the coronavirus started,CNN,News & Politics,none,4670964,44095,0,21716,2020-01-21T02:47:47Z,"latest News,Happening Now,CNN,world news,coronavirus,corona virus,china,wuhan,kristie lu stout,hala gorani,hala gorani tonight,sars,virus,cnni",PT7M31S,hd,False,https://i.ytimg.com/vi/GEARtTBHXEw/default.jpg,https://www.youtube.com/watch?v=GEARtTBHXEw
dXp0dhykNpo,UCupvZG-5ko_eiXAupbDfxWw,meet global health legend on the coronavirus task force,CNN,News & Politics,none,176200,1410,0,774,2020-03-20T13:30:16Z,"latest News,Happening Now,CNN",PT3M12S,hd,False,https://i.ytimg.com/vi/dXp0dhykNpo/default.jpg,https://www.youtube.com/watch?v=dXp0dhykNpo
Q0I8fJa9wY0,UCupvZG-5ko_eiXAupbDfxWw,john king coronavirus numbers take a turn for the worse,CNN,News & Politics,none,485229,5405,0,3223,2020-09-27T13:18:48Z,"latest News,Happening Now,CNN",PT2M12S,hd,False,https://i.ytimg.com/vi/Q0I8fJa9wY0/default.jpg,https://www.youtube.com/watch?v=Q0I8fJa9wY0
ZtkSYY9Z2fE,UCupvZG-5ko_eiXAupbDfxWw,wuhan coronavirus kills doctor who warned of outbreak,CNN,News & Politics,none,1765013,16498,0,5091,2020-02-07T08:18:15Z,"latest News,Happening Now,CNN,wuhan,china,coronavirus,david culver,world,Li Wenliang,cnn newsroom,john vause",PT7M9S,hd,True,https://i.ytimg.com/vi/ZtkSYY9Z2fE/default.jpg,https://www.youtube.com/watch?v=ZtkSYY9Z2fE
7cOExWfYqr0,UCupvZG-5ko_eiXAupbDfxWw,doctor ultrasounds his lungs as his coronavirus progresses,CNN,News & Politics,none,542579,4475,0,1089,2020-03-13T18:48:41Z,"latest News,Happening Now,CNN",PT4M34S,hd,True,https://i.ytimg.com/vi/7cOExWfYqr0/default.jpg,https://www.youtube.com/watch?v=7cOExWfYqr0
jvDOhfjP6uc,UCupvZG-5ko_eiXAupbDfxWw, family members test positive for coronavirus,CNN,News & Politics,none,373604,3051,0,898,2020-06-30T02:50:53Z,"latest News,Happening Now,CNN,us news,coronavirus,erin burnett,erin burnett out front,covid-19,california",PT5M10S,hd,False,https://i.ytimg.com/vi/jvDOhfjP6uc/default.jpg,https://www.youtube.com/watch?v=jvDOhfjP6uc
63M9ZQd2B7M,UCupvZG-5ko_eiXAupbDfxWw,coronavirus expert says he has second thoughts about flying,CNN,News & Politics,none,922030,7580,0,3025,2020-03-13T07:21:48Z,"latest News,Happening Now,CNN,coronavirus,anthony fauci,cnn town hall,health,medical,us news,anderson cooper,sanjay gupta",PT9M34S,hd,True,https://i.ytimg.com/vi/63M9ZQd2B7M/default.jpg,https://www.youtube.com/watch?v=63M9ZQd2B7M
RO09JTw-5kw,UCupvZG-5ko_eiXAupbDfxWw,are coronavirus masks a political statement,CNN,News & Politics,none,76614,1051,0,890,2020-05-05T16:12:57Z,"latest News,Happening Now,CNN",PT6M50S,hd,False,https://i.ytimg.com/vi/RO09JTw-5kw/default.jpg,https://www.youtube.com/watch?v=RO09JTw-5kw
tseMCjLqsQ0,UCupvZG-5ko_eiXAupbDfxWw,dr sanjay gupta lays out mental toll of coronavirus for front line workers,CNN,News & Politics,none,107461,1354,0,511,2020-04-29T13:20:25Z,"latest News,Happening Now,CNN,Dr. Sanjay Gupta,John Berman,New Day,Covid-19,Mental Health",PT9M42S,hd,False,https://i.ytimg.com/vi/tseMCjLqsQ0/default.jpg,https://www.youtube.com/watch?v=tseMCjLqsQ0
mKKy5cwc8GI,UCupvZG-5ko_eiXAupbDfxWw,walking dead actor gets k medical bill but no coronavirus test results,CNN,News & Politics,none,419184,4149,0,2763,2020-03-23T19:20:53Z,"latest News,Happening Now,CNN",PT5M16S,hd,False,https://i.ytimg.com/vi/mKKy5cwc8GI/default.jpg,https://www.youtube.com/watch?v=mKKy5cwc8GI
w7ZRNNRWrNE,UCupvZG-5ko_eiXAupbDfxWw,fauci clarifies previous comments about coronavirus response,CNN,News & Politics,none,382226,2946,0,3334,2020-04-14T01:49:14Z,"latest News,Happening Now,CNN,dr fauci,anthony fauci,anderson cooper,anderson cooper 360,coronavirus,us news,medical,medical news",PT10M50S,hd,False,https://i.ytimg.com/vi/w7ZRNNRWrNE/default.jpg,https://www.youtube.com/watch?v=w7ZRNNRWrNE
wQrGiDQXbrk,UCupvZG-5ko_eiXAupbDfxWw,scaramucci takes defensive position as coronavirus outbreak affects economy,CNN,News & Politics,none,248239,2272,0,1011,2020-03-04T20:29:35Z,"latest News,Happening Now,CNN,Anthony Scaramucci,coronavirus,novel coronavirus,coronavirus outbreak,White House,Richard Quest,President Donald Trump,economy,business",PT10M11S,hd,False,https://i.ytimg.com/vi/wQrGiDQXbrk/default.jpg,https://www.youtube.com/watch?v=wQrGiDQXbrk
EEdfBb9ghTU,UCupvZG-5ko_eiXAupbDfxWw,examazon employee says he was told to stay quiet on coronavirus fears,CNN,News & Politics,none,318780,2924,0,1014,2020-04-30T22:17:22Z,"latest News,Happening Now,CNN",PT4M11S,sd,False,https://i.ytimg.com/vi/EEdfBb9ghTU/default.jpg,https://www.youtube.com/watch?v=EEdfBb9ghTU
hqdBLh7IXY0,UCupvZG-5ko_eiXAupbDfxWw,stelter this can be just as damaging as the coronavirus,CNN,News & Politics,none,338377,2682,0,2430,2020-03-01T18:30:57Z,"latest News,Happening Now,CNN,Reliable Sources,Brian Stelter,Coronavirus",PT10M18S,hd,False,https://i.ytimg.com/vi/hqdBLh7IXY0/default.jpg,https://www.youtube.com/watch?v=hqdBLh7IXY0
QQEQH59p17U,UCupvZG-5ko_eiXAupbDfxWw, states see an increase in coronavirus cases,CNN,News & Politics,none,938303,8830,0,6644,2020-09-20T15:44:57Z,"latest News,Happening Now,CNN",PT5M44S,sd,False,https://i.ytimg.com/vi/QQEQH59p17U/default.jpg,https://www.youtube.com/watch?v=QQEQH59p17U
uo43AbYlK2I,UCupvZG-5ko_eiXAupbDfxWw,detroit hit hard by coronavirus pandemic rising to the challenge,CNN,News & Politics,none,134378,1058,0,583,2020-04-24T02:08:17Z,"latest News,Happening Now,CNN,detroit,omar jimenez,coronavirus,covid-19",PT5M13S,hd,False,https://i.ytimg.com/vi/uo43AbYlK2I/default.jpg,https://www.youtube.com/watch?v=uo43AbYlK2I
bDBRxJTOKxM,UCupvZG-5ko_eiXAupbDfxWw,staff at nursing home of coronavirus outbreak receive vaccine,CNN,News & Politics,none,13979,147,0,94,2020-12-29T03:38:08Z,"latest News,Happening Now,CNN,Coronavirus,Sara Sidner,Covid-19,Vaccine,Health,Washington",PT4M53S,hd,False,https://i.ytimg.com/vi/bDBRxJTOKxM/default.jpg,https://www.youtube.com/watch?v=bDBRxJTOKxM
1QPs-aN0c34,UCaXkIU1QidjPwiAYu6GcHjg,how can you treat symptoms of coronavirus and when should you be tested  msnbc,MSNBC,News & Politics,none,140902,1651,0,431,2020-03-14T16:53:31Z,"Ali Velshi,Coronavirus,Coronavirus - Health Tips",PT3M44S,hd,True,https://i.ytimg.com/vi/1QPs-aN0c34/default.jpg,https://www.youtube.com/watch?v=1QPs-aN0c34
sBmQam6kY0Q,UCaXkIU1QidjPwiAYu6GcHjg,racial and wealth disparities laid bare by coronavirus pandemic  msnbc,MSNBC,News & Politics,none,22457,319,0,81,2020-04-24T05:59:48Z,"Race,National Security,Health,Healthcare,Economy,Best of last night,Global Health,Poverty,Science,Wealth,Coronavirus,msnbc,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,Racial And Wealth Disparities,Coronavirus Pandemic,Dr. Vin Gupta,racial and wealth,covid-19,us news 2020,us news today,coronavirus outbreak 2020,coronavirus outbreak in usa,covid-19 news,covid-19 updates",PT2M41S,hd,True,https://i.ytimg.com/vi/sBmQam6kY0Q/default.jpg,https://www.youtube.com/watch?v=sBmQam6kY0Q
cMcCyGORMcE,UCaXkIU1QidjPwiAYu6GcHjg,how close are scientists to having a coronavirus vaccine  the th hour  msnbc,MSNBC,News & Politics,none,48027,415,0,136,2020-07-01T05:09:45Z,"News,National Security,Health,Healthcare,Brian Williams,Ebola,Barack Obama,Donald Trump,Best of last night,Global Health,Science,Coronavirus,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,news,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT3M57S,hd,True,https://i.ytimg.com/vi/cMcCyGORMcE/default.jpg,https://www.youtube.com/watch?v=cMcCyGORMcE
QwGfY5CJJZ0,UCaXkIU1QidjPwiAYu6GcHjg,answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,4154,123,0,52,2021-02-15T15:29:46Z,"The Week with Joshua Johnson,The Week,MSNBC,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,quarantine,symptoms,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,Covid-19 outbreak",PT8M32S,hd,True,https://i.ytimg.com/vi/QwGfY5CJJZ0/default.jpg,https://www.youtube.com/watch?v=QwGfY5CJJZ0
Tm_KWLzEhNE,UCaXkIU1QidjPwiAYu6GcHjg,study coronavirus pandemic may last two years without vaccine  the th hour  msnbc,MSNBC,News & Politics,none,203942,991,0,743,2020-05-02T04:43:08Z,"News,National Security,Health,Healthcare,Brian Williams,Donald Trump,Best of last night,Global Health,Science,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,Vaccine,Coronavirus Pandemic,Dr. Michael Osterholm,covid-19,covid-19 protection,virus infection,social distancing,pandemic,covid-19 saftey measures,cdc",PT2M1S,hd,True,https://i.ytimg.com/vi/Tm_KWLzEhNE/default.jpg,https://www.youtube.com/watch?v=Tm_KWLzEhNE
orWhiVs8Kjg,UCaXkIU1QidjPwiAYu6GcHjg,answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,5426,113,0,61,2021-02-01T15:29:48Z,"The Week with Joshua Johnson,The Week,MSNBC,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,quarantine,symptoms,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT7M59S,hd,True,https://i.ytimg.com/vi/orWhiVs8Kjg/default.jpg,https://www.youtube.com/watch?v=orWhiVs8Kjg
6H-hTDA7BPY,UCaXkIU1QidjPwiAYu6GcHjg,how coronavirus survivors could help save new patients  all in  msnbc,MSNBC,News & Politics,none,20327,266,0,108,2020-04-01T01:53:00Z,"Health,Vaccinations,Coronavirus,Coronavirus - Health Tips,All In With Chris Hayes,coronavirus,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,coronavirus update,plasma",PT5M46S,hd,True,https://i.ytimg.com/vi/6H-hTDA7BPY/default.jpg,https://www.youtube.com/watch?v=6H-hTDA7BPY
2gq5FV4rEgQ,UCaXkIU1QidjPwiAYu6GcHjg,dr lipi roy answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,4228,69,0,53,2021-04-11T16:17:13Z,"The Week with Joshua Johnson,The Week",PT7M8S,hd,True,https://i.ytimg.com/vi/2gq5FV4rEgQ/default.jpg,https://www.youtube.com/watch?v=2gq5FV4rEgQ
JZlZaCdXOCI,UCaXkIU1QidjPwiAYu6GcHjg,smart thermometers helping track coronavirus symptoms  all in  msnbc,MSNBC,News & Politics,none,69827,387,0,53,2020-03-26T02:12:11Z,"Health,Global Health,Coronavirus,All In With Chris Hayes,smart thermometers,thermometers,Donald Trump,News,Best of last night,Republicans,msnbc news,all in with chris hayes today,coronavirus outbreak,politics,politics news,political news,chris hayes msnbc,chris hayes all in,all in chris hayes,msnbc chris hayes,chris hayes coronavirus,covid-19,coronavirus news,Economy",PT2M15S,hd,True,https://i.ytimg.com/vi/JZlZaCdXOCI/default.jpg,https://www.youtube.com/watch?v=JZlZaCdXOCI
7jsU1XFuDtw,UCaXkIU1QidjPwiAYu6GcHjg,richard engel refugees most vulnerable amid coronavirus pandemic  andrea mitchell  msnbc,MSNBC,News & Politics,none,23730,193,0,49,2020-03-18T19:29:49Z,"Coronavirus,Andrea Mitchell,Andrea Mitchell Reports,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,andrea mitchell msnbc,andrea mitchell live,news,breaking news,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,illness,safety,symptoms,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus prevention,covid-19 news,covid-19 updates,covid-19 outbreak,Richard Engel",PT1M9S,hd,True,https://i.ytimg.com/vi/7jsU1XFuDtw/default.jpg,https://www.youtube.com/watch?v=7jsU1XFuDtw
2WgNLO67Z18,UCaXkIU1QidjPwiAYu6GcHjg,answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,11150,214,0,47,2021-01-11T17:29:47Z,"Coronavirus,The Week with Joshua Johnson,The Week,MSNBC,NBC News,nbc,news,breaking news,us news,world news,current events,top stories,pop culture,political news,msnbc live,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,right wing terrorists,terrorism,domestic terrorism,capitol building seige,washing dc,dc,dc riots,president trump,2020 election,us protest,us protest capitol,Us protest 2021",PT6M42S,hd,True,https://i.ytimg.com/vi/2WgNLO67Z18/default.jpg,https://www.youtube.com/watch?v=2WgNLO67Z18
FFPBePaQKow,UCaXkIU1QidjPwiAYu6GcHjg,why antibody tests will be crucial to help fight coronavirus  the th hour  msnbc,MSNBC,News & Politics,none,20601,163,0,33,2020-04-08T05:32:28Z,"News,National Security,Health,Healthcare,White House,Economy,Brian Williams,Donald Trump,Best of last night,Global Health,Jobs,Wall Street,Coronavirus,Fight Coronavirus,Antibody Test,hydroxychloroquine,Dr. Amesh Adalja,coronavirus pandemic,covid-19 updates,covid-19 outbreak,covid-19 news,current events,coronavirus us,coronavirus outbreak,coronavirus explained,social distancing,coronavirus latest news,world news,coronavirus outbreak update",PT1M48S,hd,True,https://i.ytimg.com/vi/FFPBePaQKow/default.jpg,https://www.youtube.com/watch?v=FFPBePaQKow
W6NLnZnYSLs,UCaXkIU1QidjPwiAYu6GcHjg,what made the coronavirus an uneven pandemic  morning joe  msnbc,MSNBC,News & Politics,none,17105,256,0,122,2021-03-23T15:59:49Z,"U.S. news,Health,World News,Best of last night,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,news,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe live,morning joe today,cdc,quarantine,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,covid-19 news,covid-19 updates,covid-19 outbreak,Corona",PT6M8S,hd,True,https://i.ytimg.com/vi/W6NLnZnYSLs/default.jpg,https://www.youtube.com/watch?v=W6NLnZnYSLs
1t8y0JrKKQI,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus pandemic illustrates importance of scientific literacy  msnbc,MSNBC,News & Politics,none,264001,4599,0,1973,2020-05-24T23:16:12Z,"Coronavirus,msnbc",PT6M8S,hd,True,https://i.ytimg.com/vi/1t8y0JrKKQI/default.jpg,https://www.youtube.com/watch?v=1t8y0JrKKQI
joat8uBUHFw,UCaXkIU1QidjPwiAYu6GcHjg,minority communities suffering more from coronavirus pandemic  the th hour  msnbc,MSNBC,News & Politics,none,22861,240,0,98,2020-05-08T05:40:19Z,"Race,National Security,Health,Healthcare,Brian Williams,Best of last night,Global Health,Poverty,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,news,virus protection,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT1M29S,hd,True,https://i.ytimg.com/vi/joat8uBUHFw/default.jpg,https://www.youtube.com/watch?v=joat8uBUHFw
qlxsHz1YfMA,UCaXkIU1QidjPwiAYu6GcHjg,daycare centers begin to reopen with coronavirus precautions amid pandemic  msnbc,MSNBC,News & Politics,none,8196,61,0,55,2020-06-12T18:30:58Z,"Coronavirus,msnbc,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,quarantine,social distancing,virus protection,coronavirus outbreak,COVID-19,pandemic,coronavirus prevention,covid-19 news,NBC News,nbc,news,us news,Rehema Ellis,childcare,daycare,day care,child care,daycare coronavirus,dependent care,childcare coronavirus,child care coronavirus,covid 19 daycare,covid 19 child care,coronavirus restrictions",PT2M25S,hd,True,https://i.ytimg.com/vi/qlxsHz1YfMA/default.jpg,https://www.youtube.com/watch?v=qlxsHz1YfMA
XREBr0Q1-34,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus vaccine is still  months away at least doctor says  morning joe  msnbc,MSNBC,News & Politics,none,299814,1941,0,1137,2020-03-03T18:59:48Z,"News,Republicans,National Security,Health,White House,Donald Trump,Best of last night,Global Health,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe live,morning joe today,coronavirus update,coronavirus us,illness,cdc,safety,symptoms,sickness,outbreak,COVID-19,covid-19 news",PT10M27S,hd,True,https://i.ytimg.com/vi/XREBr0Q1-34/default.jpg,https://www.youtube.com/watch?v=XREBr0Q1-34
nhcYyVWWeR0,UCaXkIU1QidjPwiAYu6GcHjg,lady gaga announces coronavirus benefit concert  morning joe  msnbc,MSNBC,News & Politics,none,140382,1354,0,296,2020-04-09T14:59:47Z,"News,Society,Media,Culture,Health,Best of last night,Coronavirus,Morning Joe,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,cdc,quarantine,symptoms,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,covid-19 news,covid-19 outbreak,corona,Lady Gaga,Coronavirus Benefit Concert,Benefit Concert,WHO,Global Citizen,U.N. Foundation,COVID-19 Response Fund,Ginny Rometty,Kirk Tanner,one world: together at home",PT11M30S,hd,True,https://i.ytimg.com/vi/nhcYyVWWeR0/default.jpg,https://www.youtube.com/watch?v=nhcYyVWWeR0
unN8leCvHyM,UCaXkIU1QidjPwiAYu6GcHjg,er doctor explains what to do if you start showing coronavirus symptoms  all in  msnbc,MSNBC,News & Politics,none,422816,3156,0,864,2020-03-13T01:54:23Z,"Health,Global Health,Coronavirus,Coronavirus - Health Tips,Coronavirus - Culture,All In,Chris Hayes,MSNBC,MSNBC news,MSNBC live,MSNBC TV,news,breaking news,current events,US news,politics,elections,chris hayes msnbc,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,coronavirus update,coronavirus us,coronavirus news",PT5M1S,hd,True,https://i.ytimg.com/vi/unN8leCvHyM/default.jpg,https://www.youtube.com/watch?v=unN8leCvHyM
kyydqnYPa8o,UCaXkIU1QidjPwiAYu6GcHjg,the key to preventing coronavirus is cheap simple and scientifically proven  msnbc,MSNBC,News & Politics,none,61068,690,0,280,2020-03-19T23:26:58Z,"Culture,Health,Ari Melber,Global Health,Science,Coronavirus,The Beat with Ari Melber,MSNBC,NBC News,breaking news,us news,world news,politics,pop culture,business,liberal,progressive,ari melber msnbc,msnbc live,ari melber live,news,coronavirus cases,Preventing Coronavirus,academic research,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT7M45S,hd,True,https://i.ytimg.com/vi/kyydqnYPa8o/default.jpg,https://www.youtube.com/watch?v=kyydqnYPa8o
WMyzxpdUUFg,UCaXkIU1QidjPwiAYu6GcHjg,how we learn to live with the coronavirus forever,MSNBC,News & Politics,none,28184,415,0,430,2021-08-23T11:30:04Z,"American Voices,Alicia Menendez,Coronavirus,Covid 19,Coronavirus pandemic,Covid cases,Health,Health news,Coronavirus forever,delta variant,Coronavirus endemic,health care,pandemic,MSNBC,NBC News,news coverage,breaking news,us news,world news,politics,current events,top stories,pop culture,business,health,liberal,progressive,msnbc live,alicia menedez,alicia menendez live,american voices with alicia menendez,american voices msnbc",PT7M5S,hd,False,https://i.ytimg.com/vi/WMyzxpdUUFg/default.jpg,https://www.youtube.com/watch?v=WMyzxpdUUFg
FbOde3RKYZ8,UCaXkIU1QidjPwiAYu6GcHjg,medical experts answer your questions about coronavirus  the last word  msnbc,MSNBC,News & Politics,none,52980,333,0,125,2020-03-14T04:51:49Z,"News,Best of last night,Coronavirus,The Last Word with Lawrence O'Donnell,Last Word,The Last Word,Lawrence O'Donnell,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,lawrence odonnell,lawrence odonnell live,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,coronavirus update",PT5M34S,hd,True,https://i.ytimg.com/vi/FbOde3RKYZ8/default.jpg,https://www.youtube.com/watch?v=FbOde3RKYZ8
cCYOqx8qho8,UCaXkIU1QidjPwiAYu6GcHjg,dr fauci assures a coronavirus vaccine will be a reality  msnbc,MSNBC,News & Politics,none,34498,478,0,211,2020-07-31T15:29:50Z,"Congress,Politics,Coronavirus,Coronavirus - Politics,MSNBC,NBC News,nbc,breaking news,us news,world news,current events,top stories,pop culture,political news,msnbc live,Dr. Fauci,Coronavirus Vaccine,Dr. Anthony Fauci,vaccine for HIV,House hearing,covid-19,covid-19 updates,covid-19 news,coronavirus pandemic,covid-19 vaccine,virus protection,coronavirus update,covid-19 outbreak,coronavirus news,coronavirus us,social distancing,fauci interview",PT2M50S,hd,True,https://i.ytimg.com/vi/cCYOqx8qho8/default.jpg,https://www.youtube.com/watch?v=cCYOqx8qho8
LtY1GVfaK9I,UCaXkIU1QidjPwiAYu6GcHjg,viable coronavirus test kits awaiting fda approval  msnbc,MSNBC,News & Politics,none,94947,954,0,455,2020-03-11T20:00:20Z,"Coronavirus,msnbc,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,illness,cdc,center for disease control,safety,symptoms,sickness,virus protection,COVID-19,pandemic,outbreak,coronavirus outbreak,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,world news today",PT3M56S,hd,True,https://i.ytimg.com/vi/LtY1GVfaK9I/default.jpg,https://www.youtube.com/watch?v=LtY1GVfaK9I
cbbrlKl4Fak,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus cure hear from top scientist who spent years devising cure for covid  msnbc,MSNBC,News & Politics,none,313000,2550,0,808,2020-03-17T00:49:39Z,"Washington,Health,Ari Melber,White House,Global Health,Coronavirus,The Beat with Ari Melber,MSNBC,NBC News,breaking news,us news,world news,politics,top stories,pop culture,liberal,progressive,ari melber msnbc,msnbc live,ari melber live,news,Coronavirus Cure,University of North Carolina,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT5M19S,hd,True,https://i.ytimg.com/vi/cbbrlKl4Fak/default.jpg,https://www.youtube.com/watch?v=cbbrlKl4Fak
YMXjl8i_T5c,UCaXkIU1QidjPwiAYu6GcHjg,should you worry about contracting coronavirus from surfaces  the th hour  msnbc,MSNBC,News & Politics,none,102062,719,0,264,2020-05-22T04:33:04Z,"National Security,Health,Healthcare,Brian Williams,Global Health,Science,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,news,Contracting Coronavirus,CDC,CDC guidances,guidance on COVID-19,virus expert,Dr. Michael Olsterholm,cdc's new guidance,covid-19,covid-19 news,covid-19 vaccines,pandemic,virus protection",PT3M17S,hd,True,https://i.ytimg.com/vi/YMXjl8i_T5c/default.jpg,https://www.youtube.com/watch?v=YMXjl8i_T5c
3L-kybxj5js,UCaXkIU1QidjPwiAYu6GcHjg,dr scott gottlieb coronavirus doesnt want to be controlled  stephanie ruhle  msnbc,MSNBC,News & Politics,none,25779,364,0,114,2020-07-01T17:03:40Z,"Stephanie Ruhle,MSNBC,NBC News,news coverage,breaking news,us news,world news,politics,current events,top stories,pop culture,business,health,liberal,progressive,Ali Velshi,MSNBC LIVE,news,coronavirus,coronavirus update,coronavirus us,cdc,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT4M23S,hd,True,https://i.ytimg.com/vi/3L-kybxj5js/default.jpg,https://www.youtube.com/watch?v=3L-kybxj5js
7T6iH0OJ_Sk,UCaXkIU1QidjPwiAYu6GcHjg,how many days is someone contagious before coronavirus symptoms start to appear  msnbc,MSNBC,News & Politics,none,117085,666,0,154,2020-03-18T20:29:52Z,"Coronavirus,msnbc,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus latest news,coronavirus symptoms,illness,cdc,center for disease control,safety,symptoms,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,coronavirus us,coronavirus news",PT1M45S,hd,True,https://i.ytimg.com/vi/7T6iH0OJ_Sk/default.jpg,https://www.youtube.com/watch?v=7T6iH0OJ_Sk
TrwHT3W6MQE,UCaXkIU1QidjPwiAYu6GcHjg,cdc recommends pregnant women receive coronavirus vaccine,MSNBC,News & Politics,none,3841,65,0,123,2021-08-12T20:30:22Z,"Joe Scarborough,Mika Brezinski,Willie Geist",PT6M41S,hd,False,https://i.ytimg.com/vi/TrwHT3W6MQE/default.jpg,https://www.youtube.com/watch?v=TrwHT3W6MQE
